ID1,ID,Province,DISTRICT,LONGITUDE,LATITUDE,ELEVATION,UPDATED,NAMEOFFACI,OWNERSHIP,YEARBUILT,TYPEOFFACI
824,695,Mashonaland West,Kariba,28.29861069,-16.92611,0,1998,Mola,6,0,Rural Health Centre
825,703,Mashonaland West,Kariba,28.7677803,-17.15861,0,1998,Msampakaruma,5,0,Council Clinic
826,825,Mashonaland West,Kariba,28.24110985,-17.19278,0,1998,Negande,5,0,Gvt Clinic
827,902,Mashonaland West,Kariba,28.84832954,-16.51806,0,1998,Nyamhunga,5,0,Council Clinic
828,1059,Mashonaland West,Kariba,28.36417007,-17.13111,0,1998,Siakobvu,4,0,Rural Hospital
829,1298,Mashonaland West,Kariba,28.50133,-17.22925,710,2007,Kasvisva,6,1993,Rural Health Centre
830,1299,Mashonaland West,Kariba,28.18771,-17.02508,543,2007,Mayovhe,8,1993,Rural Health Centre(construction)
831,256,Midlands,Kwekwe,29.12249947,-19.10328,0,1998,Cambridge,5,0,Clinic
832,269,Midlands,Kwekwe,29.10292053,-18.70764,0,1998,Dendera,4,0,Rural Hospital
833,288,Midlands,Kwekwe,29.50744057,-18.607,0,1998,Don Juan,5,0,Clinic
834,292,Midlands,Kwekwe,28.90630913,-18.76897,0,1998,Donsa,5,0,Clinic
835,349,Midlands,Kwekwe,29.45247078,-18.76839,0,1998,Gomola,5,0,Clinic
836,441,Midlands,Kwekwe,29.25005913,-19.10408,0,1998,Jackson,5,0,Clinic
837,518,Midlands,Kwekwe,29.82374954,-18.93572,0,1998,Kwekwe,2,0,District Hospital
838,584,Midlands,Kwekwe,29.12324905,-19.00353,0,1998,Malisa Josefa,5,0,Clinic
839,1186,Midlands,Kwekwe,29.38493919,-18.70336,0,1998,Zhombe,3,0,Mission clinic
840,661,Midlands,Kwekwe,29.60128021,-18.77267,0,1998,Majorca,5,0,Clinic
841,662,Midlands,Kwekwe,29.00630951,-18.93542,0,1998,Mazebe,6,0,Rural Health Centre
842,680,Midlands,Kwekwe,29.78668976,-19.04047,0,1998,Medical Centre,5,0,Clinic
843,681,Midlands,Kwekwe,30.24221992,-18.72167,0,1998,Melisa Zhombe,5,0,Clinic
844,699,Midlands,Kwekwe,29.2516098,-19.15281,0,1998,Mpinda,5,0,Clinic
845,707,Midlands,Kwekwe,29.15613937,-19.17339,0,1998,Msilahove,4,0,Rural Hospital
846,749,Midlands,Kwekwe,29.78697014,-18.67142,0,1998,Munyati,5,0,Clinic
847,868,Midlands,Kwekwe,29.33472061,-18.80214,0,1998,Ntabeni,5,0,Clinic
848,934,Midlands,Kwekwe,29.33756065,-18.96747,0,1998,Nyoni,6,0,Rural Health Centre
849,977,Midlands,Kwekwe,29.43556023,-18.46828,0,1998,Rio Tinto,7,0,Mine Clinic
850,1016,Midlands,Kwekwe,29.45247078,-18.33406,0,1998,Samambwa,5,0,Clinic
851,1027,Midlands,Kwekwe,30.1225605,-18.98881,0,1998,Sebakwe,5,0,Clinic
852,1033,Midlands,Kwekwe,29.43572044,-18.58403,0,1998,Senkwasi,5,0,Clinic
853,1048,Midlands,Kwekwe,29.8062191,-18.82453,0,1998,Sherwood,5,0,Clinic
854,1062,Midlands,Kwekwe,29.46838951,-18.43989,0,1998,Sidakeni,5,0,Clinic
855,1066,Midlands,Kwekwe,29.30458069,-19.00511,0,1998,Silobela,2,0,District Hospital
856,1070,Midlands,Kwekwe,29.11927986,-18.92169,0,1998,Simana,5,0,Clinic
857,1131,Midlands,Kwekwe,29.73644066,-19.02261,0,1998,Torwood,4,0,Hospital
858,1329,Midlands,Kwekwe,29.78238,-19.0226,1216,2007,Redcliff,5,1989,Clinic
859,1330,Midlands,Kwekwe,29.77346,-19.0084,1201,2007,Rutendo,5,1980,Clinic
860,1331,Midlands,Kwekwe,29.75035,-19.01429,1203,2007,Zisco Works,7,1980,Clinic
861,1332,Midlands,Kwekwe,29.82332,-18.91481,1197,2007,Lancashire,7,1980,Clinic
862,1333,Midlands,Kwekwe,29.8246,-18.91316,1188,2007,Zim Wire and Rope,7,1973,Clinic
863,1334,Midlands,Kwekwe,29.81286,-18.9364,1214,2007,Aldavis,5,1995,Clinic
864,1335,Midlands,Kwekwe,29.78466,-18.92453,1208,2007,Amaveni,5,1971,clinic
865,1336,Midlands,Kwekwe,29.7989,-18.8009,1202,2007,Sable,7,1969,Clinic
866,1343,Midlands,Kwekwe,29.07592,-18.84766,1569,2007,Exchange,5,0,Clinic
867,1351,Midlands,Kwekwe,29.83498,-18.90588,1194,2007,Mbizo 1,5,0,Clinic
868,257,Matebeleland North,Lupane,27.86916924,-18.44889,0,1998,Dandanda,5,0,Clinic
869,291,Matebeleland North,Lupane,27.44719,-18.40378,0,1998,Dongamuzi,5,0,Clinic
870,350,Matebeleland North,Lupane,28.22360992,-18.84139,0,1998,Gomoza,6,0,Rural Health Centre
871,461,Matebeleland North,Lupane,27.55833054,-18.73056,0,1998,Jotsholo,5,0,Clinic
872,479,Matebeleland North,Lupane,27.97777939,-18.30444,0,1998,Kanyandavu,5,0,Clinic
873,531,Matebeleland North,Lupane,27.90361023,-18.78333,0,1998,Lupaka,5,0,Clinic
874,532,Matebeleland North,Lupane,27.77194023,-18.93528,0,1998,Lupane,6,0,Rural Health Centre
875,679,Matebeleland North,Lupane,27.75193977,-18.49389,0,1998,Mdlankunzi,5,0,Clinic
876,1095,Matebeleland North,Lupane,27.96861076,-19.10972,0,1998,St. Lukes,3,0,Mission Hospital
877,1097,Matebeleland North,Lupane,28.11388969,-19.02028,0,1998,St. Pauls,3,0,Mission Hospital
878,1296,Matebeleland North,Lupane,27.77305,-18.9308,1006,2007,Lupane Prov. Hospital,8,2007,Provincial Hospital
879,1297,Matebeleland North,Lupane,27.414,-18.74072,963,2007,Fatima,5,2004,Clinic
880,4,Mashonaland West,Makonde,30.06749916,-17.37389,0,1998,Alaska,5,0,Clinic
881,128,Mashonaland West,Makonde,30.19444084,-17.39,0,1998,Chikonohono,5,0,Clinic
882,161,Mashonaland West,Makonde,30.20889091,-17.36222,0,1998,Chinhoyi P.H,1,0,Provincial Hospital
883,283,Mashonaland West,Makonde,30.24221992,-16.75889,0,1998,Doma,5,0,Clinic
884,343,Mashonaland West,Makonde,29.52222061,-17.61778,0,1998,Godzi,5,0,Clinic
885,412,Mashonaland West,Makonde,29.77916908,-17.69417,0,1998,Hombwe,5,0,Clinic
886,476,Mashonaland West,Makonde,29.35861015,-17.47306,0,1998,Kamonde,5,0,Clinic
887,499,Mashonaland West,Makonde,29.60499954,-17.47306,0,1998,Kenzamba,5,0,Clinic
888,504,Mashonaland West,Makonde,30.21389008,-16.66722,0,1998,Kosana,5,0,Clinic
889,1207,Mashonaland West,Makonde,29.88138962,-17.67361,0,1998,Zumbara,5,0,Clinic
890,649,Mashonaland West,Makonde,30.11194038,-17.56833,0,1998,Matorangera,5,0,Clinic
891,684,Mashonaland West,Makonde,30.16444016,-16.89194,0,1998,Mhangura,7,0,Private Hospital
892,728,Mashonaland West,Makonde,30.05722046,-16.92889,0,1998,Muitubu,5,0,Clinic
893,735,Mashonaland West,Makonde,29.81082916,-17.81028,0,1998,Mukohwe,5,0,Clinic
894,758,Mashonaland West,Makonde,30.02639008,-17.27556,0,1998,Murereka,5,0,Clinic
895,938,Mashonaland West,Makonde,29.50638962,-17.53444,0,1998,Obva,5,0,Clinic
896,1005,Mashonaland West,Makonde,29.65638924,-17.68833,0,1998,Ruweni,8,0,Under Construction
897,1100,Mashonaland West,Makonde,29.69277954,-17.76917,0,1998,St. Rupets,3,0,Mission Hospital
898,1148,Mashonaland West,Makonde,30.18333054,-17.0475,0,1998,Umboe,5,0,Clinic
899,1244,Mashonaland West,Makonde,30.15505,-16.68228,0,2007,Green Valley,5,0,Clinic
900,1245,Mashonaland West,Makonde,30.25752,-17.13926,0,2007,Nyagombe,5,0,Clinic
901,1246,Mashonaland West,Makonde,29.99041,-16.99737,1059,2007,River Ranch,5,0,Clinic
902,1222,Mashonaland West,Makonde,30.20806,-17.34913,1147,2007,Chinhoyi University Clinic,5,2004,University clinic
903,1223,Mashonaland West,Makonde,30.20319,-17.36414,1145,2007,PSI,5,2003,Clinic Private Clinic
904,1224,Mashonaland West,Makonde,30.19744,-17.36109,1156,2007,Chinhoyi Prison Clinic,5,0,Clinic
905,1225,Mashonaland West,Makonde,30.19376,-17.36,0,2007,Chinhoyi Health Center,7,0,Clinic Private Clinic
906,1226,Mashonaland West,Makonde,30.17167,-17.35684,1161,2007,Chinhoyi ZRP Camp Clinic,5,0,Clinic
907,1227,Mashonaland West,Makonde,30.19105,-17.36026,1151,2007,Premier Medical Centre,7,2003,Clinic
908,1228,Mashonaland West,Makonde,30.19099,-17.36027,1156,2007,Chitambo,7,0,Clinic
909,8,Manicaland,Makoni,32.20314026,-18.23539,0,1998,Anorldine,5,0,Clinic
910,20,Manicaland,Makoni,32.30622101,-18.20478,0,1998,Bamba,6,0,Rural Health Centre
911,44,Manicaland,Makoni,32.3889389,-18.22244,0,1998,Bingaguru,5,0,Clinic
912,115,Manicaland,Makoni,31.9347496,-18.82058,0,1998,Chiduku,5,0,Clinic
913,126,Manicaland,Makoni,32.15671921,-18.90203,0,1998,Chikobvore,6,0,Rural Health Centre
914,130,Manicaland,Makoni,32.50703049,-17.72186,0,1998,Chikore,5,0,Clinic
915,159,Manicaland,Makoni,32.50246811,-18.03619,0,1998,Chinhenga,6,0,Rural Health Centre
916,164,Manicaland,Makoni,32.02244186,-18.67194,0,1998,Chinyadza,5,0,Clinic
917,168,Manicaland,Makoni,32.20046997,-18.18653,0,1998,Chinyudze,4,0,Rural Health Centre
918,169,Manicaland,Makoni,32.28916931,-18.14361,0,1998,Chiome,5,0,Clinic
919,297,Manicaland,Makoni,31.80269051,-18.52369,0,1998,Dowa,5,0,Clinic
920,301,Manicaland,Makoni,32.38531113,-18.42167,0,1998,Dumbamwe,5,0,Clinic
921,312,Manicaland,Makoni,32.27172089,-18.23656,0,1998,Era Mine,7,0,Mine Clinic
922,359,Manicaland,Makoni,32.33406067,-18.08644,0,1998,Gowakowa,6,0,Rural Health Centre
923,403,Manicaland,Makoni,32.03989029,-18.28597,0,1998,Headlands,5,0,Clinic
924,437,Manicaland,Makoni,32.25489044,-18.22197,0,1998,Inyati,5,0,Clinic
925,495,Manicaland,Makoni,32.00347137,-18.72456,0,1998,Katsenga,6,0,Rural Health Centre
926,576,Manicaland,Makoni,32.38877869,-18.61997,0,1998,Makoni,4,0,Rural Hospital
927,601,Manicaland,Makoni,32.40510941,-18.00294,0,1998,Maparura,6,0,Rural Health Centre
928,1175,Manicaland,Makoni,32.15196991,-18.04158,0,1998,Weya,4,0,Rural Hospital
929,1178,Manicaland,Makoni,31.96780968,-18.24033,0,1998,Zambara,5,0,Clinic
930,635,Manicaland,Makoni,31.85693932,-18.70275,0,1998,Masvosva,6,0,Rural Health Centre
931,650,Manicaland,Makoni,32.36692047,-18.52292,0,1998,Matotwe,5,0,Clinic
932,651,Manicaland,Makoni,31.95266914,-18.70075,0,1998,Matsika,5,0,Clinic
933,653,Manicaland,Makoni,32.33710861,-18.67436,0,1998,Maurice Nyagumbo,5,0,Clinic
934,655,Manicaland,Makoni,32.15613937,-18.74053,0,1998,Mavhudzi,5,0,Clinic
935,658,Manicaland,Makoni,32.27336121,-17.87047,0,1998,Mayo1,6,0,Rural Health Centre
936,659,Manicaland,Makoni,32.3517189,-17.78494,0,1998,Mayo2,6,0,Rural Health Centre
937,720,Manicaland,Makoni,31.9343605,-18.53472,0,1998,Mubvurungwa,5,0,Clinic
938,729,Manicaland,Makoni,32.00271988,-18.86703,0,1998,Mukamba,5,0,Clinic
939,740,Manicaland,Makoni,32.21847153,-18.50592,0,1998,Mukuwapasi,5,0,Clinic
940,824,Manicaland,Makoni,31.87491989,-18.55028,0,1998,Nedevedzo,4,0,Rural Hospital
941,879,Manicaland,Makoni,32.4030304,-17.93886,0,1998,Nyahowe,6,0,Rural Health Centre
942,881,Manicaland,Makoni,32.3223114,-18.46983,0,1998,Nyahukwe,6,0,Rural Health Centre
943,903,Manicaland,Makoni,32.08721924,-18.93989,0,1998,Nyamidzi,5,0,Clinic
944,906,Manicaland,Makoni,32.1720314,-18.09111,0,1998,Nyamukamani,6,0,Rural Health Centre
945,928,Manicaland,Makoni,32.17139053,-18.72089,0,1998,Nyazura,5,0,Clinic
946,929,Manicaland,Makoni,32.22460938,-18.75678,0,1998,Nyazura,3,0,Mission Clinic
947,976,Manicaland,Makoni,32.43861008,-18.55803,0,1998,Ringanayi,5,0,Clinic
948,987,Manicaland,Makoni,32.08377838,-18.8045,0,1998,Rukweza,5,0,Clinic
949,991,Manicaland,Makoni,32.13636017,-18.53892,0,1998,Rusape,2,0,District Hospital
950,1089,Manicaland,Makoni,32.45042038,-17.90319,0,1998,St Micheals,3,0,Mission Hospital
951,1093,Manicaland,Makoni,31.91918945,-18.58714,0,1998,St Theresa,3,0,Mission Hospital
952,1118,Manicaland,Makoni,32.02088928,-18.56839,0,1998,Tandi,5,0,Clinic
953,1120,Manicaland,Makoni,32.0839386,-18.73558,0,1998,Tariro,5,0,Clinic
954,1138,Manicaland,Makoni,32.10678101,-18.61947,0,1998,Tsanzaguru,5,0,Clinic
955,1153,Manicaland,Makoni,32.11877823,-18.55675,0,1998,Vengere,5,0,Clinic
956,1425,Manicaland,Makoni,32.23431,-18.67112,0,2007,Gorubi Springs,6,2005,Rural Health Centre
957,1428,Manicaland,Makoni,32.14423,-18.72616,0,2007,Mavhudzi,5,1986,Clinic
958,1436,Manicaland,Makoni,32.26243,-18.00061,0,2007,Nyamusosa,5,1998,Clinic
959,0,Matebeleland South,Mangwe,28.332,-21.1696,0,2013,St. Annes,0,0,Mission Hospital
960,0,Matebeleland South,Mangwe,27.8103,-20.4916,0,2013,Plumtree ZPS,0,0,Prison Clinic
961,27,Matebeleland South,Maphisa,28.33506012,-20.60611,0,1998,Bazha,5,0,Clinic
962,36,Matebeleland South,Maphisa,28.40613937,-21.48506,0,1998,Beula,6,0,Rural Health Centre
963,364,Matebeleland South,Maphisa,28.5902195,-20.45719,0,1998,Gulati,6,0,Rural Health Centre
964,413,Matebeleland South,Maphisa,28.55385971,-21.25589,0,1998,Homestead,6,0,Rural Health Centre
965,500,Matebeleland South,Maphisa,28.4580307,-20.91947,0,1998,Kezi,4,0,Rural Hospital
966,602,Matebeleland South,Maphisa,28.47435951,-21.07378,0,1998,Maphisa,2,0,District Hospital
967,647,Matebeleland South,Maphisa,28.72024918,-20.46828,0,1998,Matobo,3,0,Mission Clinic
968,648,Matebeleland South,Maphisa,28.48785973,-20.41767,0,1998,Matobo Rural,6,0,Rural Hospital
969,672,Matebeleland South,Maphisa,28.2531395,-21.03622,0,1998,Mbembeswana,6,0,Rural Health Centre
970,689,Matebeleland South,Maphisa,28.45796967,-21.06789,0,1998,Minda Sec,5,0,Clinic
971,819,Matebeleland South,Maphisa,28.50527954,-20.69019,0,1998,Natisa,6,0,Rural Health Centre
972,1024,Matebeleland South,Maphisa,28.70027924,-21.40547,0,1998,Sankonjana,6,0,Rural Health Centre
973,1094,Matebeleland South,Maphisa,28.27392006,-21.25297,0,1998,St. Joseph's,4,0,Rural Hospital
974,1139,Matebeleland South,Maphisa,28.48802948,-21.35383,0,1998,Tshelanyemba,3,0,Mission Hospital
975,51,Mashonaland East,Marondera,31.34056091,-18.23686,0,1998,Border Church,6,0,Rural Health Centre
976,53,Mashonaland East,Marondera,31.54143906,-18.18464,0,1998,Borrandile,7,0,Private Hospital
977,145,Mashonaland East,Marondera,31.15019035,-18.40128,0,1998,Chimbwanda,4,0,Rural Health Centre
978,170,Mashonaland East,Marondera,31.2404995,-18.32094,0,1998,Chiota,4,0,Rural Hospital
979,173,Mashonaland East,Marondera,31.63982964,-18.00653,0,1998,Chiparawe,5,0,Clinic
980,277,Mashonaland East,Marondera,31.78936005,-18.38519,0,1998,Dimbiti,6,0,Rural Health Centre
981,287,Mashonaland East,Marondera,31.56706047,-18.18722,0,1998,Dombotombo,5,0,Clinic
982,361,Mashonaland East,Marondera,31.50502968,-18.18478,0,1998,Grasslands,5,0,Clinic
983,427,Mashonaland East,Marondera,31.62410927,-18.46728,0,1998,Igava,5,0,Clinic
984,607,Mashonaland East,Marondera,31.53450012,-18.20553,0,1998,Marondera (PH),1,0,Provincial Hospital
985,1174,Mashonaland East,Marondera,31.79039001,-18.23633,0,1998,Wenimbe,6,0,Rural Health Centre
986,626,Mashonaland East,Marondera,31.68660927,-18.35392,0,1998,Masikana,5,0,Clinic
987,726,Mashonaland East,Marondera,31.09005928,-18.28439,0,1998,Mudzimuirema,6,0,Rural Health Centre
988,898,Mashonaland East,Marondera,31.54143906,-18.20611,0,1998,Nyameni,5,0,Clinic
989,1478,Mashonaland East,Marondera,31.56606,-18.17918,0,2007,Dombotombo,5,0,Clinic
990,1479,Mashonaland East,Marondera,31.38554,-18.433,0,2007,Lustliegh,5,2005,Clinic
991,1480,Mashonaland East,Marondera,31.13047,-18.21594,0,2007,Nyembanzvere,5,2004,Clinic
992,1481,Mashonaland East,Marondera,31.43256,-18.18013,0,2007,Prison,7,0,Clinic
993,1482,Mashonaland East,Marondera,31.55904,-18.18789,0,2007,ZRP,5,1994,Clinic
994,0,Mashonaland East,Marondera,31.6699,-18.1544,0,2013,Kushinga Phikelela,,0,Clinic
995,0,Mashonaland East,Marondera,31.5907,-18.1566,0,2013,Marondera ,,0,Rural Clinic
996,0,Mashonaland East,Marondera,31.6062,-18.1825,0,2013,Rakodzi ,,0,Clinic
997,0,Mashonaland East,Marondera,31.5133,-18.3724,0,2013,Ridigita ,,2003,Poly Clinic
998,0,Mashonaland East,Marondera,31.3857,-18.2567,0,2013,Waddilove ,,0,Clinic
999,5,Masvingo,Masvingo,30.77088928,-19.83389,0,1998,Alvod,5,0,Clinic
1000,32,Masvingo,Masvingo,30.47186089,-20.03367,0,1998,Bere,5,0,Clinic
1001,50,Masvingo,Masvingo,30.75056076,-20.28386,0,1998,Bondolfi,4,0,Rural Hospital
1002,92,Masvingo,Masvingo,30.85639,-20.29011,0,1998,Charumbira,5,0,Clinic
1003,94,Masvingo,Masvingo,31.15414047,-20.43461,0,1998,Chatikobo,5,0,Clinic
1004,345,Masvingo,Masvingo,30.77453041,-19.95453,0,1998,Gokomere,5,0,Clinic
1005,369,Masvingo,Masvingo,30.52416992,-19.87314,0,1998,Gundura,5,0,Clinic
1006,374,Masvingo,Masvingo,30.90313911,-19.77056,0,1998,Gurajena,4,0,Hospital
1007,381,Masvingo,Masvingo,31.05475044,-20.62497,0,1998,Guwa,5,0,Clinic
1008,522,Masvingo,Masvingo,30.50621986,-20.07467,0,1998,Lennox,5,0,Clinic
1009,598,Masvingo,Masvingo,30.87352943,-20.40011,0,1998,Mapanzure,5,0,Clinic
1010,1181,Masvingo,Masvingo,31.12188911,-20.2025,0,1998,Zano,5,0,Clinic
1011,1191,Masvingo,Masvingo,30.85433006,-20.06789,0,1998,Zimuto,5,0,Clinic
1012,1192,Masvingo,Masvingo,30.85519028,-19.95311,0,1998,Zimuto,3,0,Mission Hospital
1013,1193,Masvingo,Masvingo,30.86891937,-19.85644,0,1998,Zimuto,5,0,Clinic
1014,633,Masvingo,Masvingo,30.83913994,-20.07272,0,1998,Masvingo,1,0,General Hospital
1015,694,Masvingo,Masvingo,30.93507957,-20.32372,0,1998,Mogenester,3,0,Mission Hospital
1016,722,Masvingo,Masvingo,30.81936073,-20.08344,0,1998,Mucheke,5,0,Clinic
1017,738,Masvingo,Masvingo,30.88978004,-20.53867,0,1998,Mukosi,5,0,Clinic
1018,762,Masvingo,Masvingo,31.0537796,-20.37325,0,1998,Murinye,5,0,Clinic
1019,771,Masvingo,Masvingo,30.71863937,-20.20614,0,1998,Mushandike,5,0,Clinic
1020,784,Masvingo,Masvingo,31.07022095,-20.70494,0,1998,Musvovi,5,0,Clinic
1021,831,Masvingo,Masvingo,30.92044067,-20.27436,0,1998,Nemwanwa,5,0,Clinic
1022,883,Masvingo,Masvingo,31.16732979,-20.60147,0,1998,Nyajena,4,0,Rural Hospital
1023,932,Masvingo,Masvingo,31.2206707,-20.85339,0,1998,Nyikavanhu,6,0,Rural Health Centre
1024,973,Masvingo,Masvingo,31.17053032,-20.63819,0,1998,Renco,7,0,Mine Clinic
1025,985,Masvingo,Masvingo,30.8374691,-20.08433,0,1998,Rujeko,5,0,Clinic
1026,986,Masvingo,Masvingo,31.06792068,-20.26822,0,1998,Rukovo,5,0,Clinic
1027,988,Masvingo,Masvingo,30.82336044,-20.10292,0,1998,Runyararo,5,0,Clinic
1028,1053,Masvingo,Masvingo,31.0854702,-20.43675,0,1998,Shonganiso,5,0,Clinic
1029,1055,Masvingo,Masvingo,30.9691906,-20.42275,0,1998,Shumba,5,0,Clinic
1030,1105,Masvingo,Masvingo,30.70318985,-19.97103,0,1998,Summerton,5,0,Clinic
1031,1377,Masvingo,Masvingo,30.51238,-20.0236,0,2007,Gaths Mine,4,0,Hospital
1032,1308,Masvingo,Masvingo,30.84577,-20.6535,0,2007,ZRP Masvingo,5,1985,Clinic
1033,1309,Masvingo,Masvingo,30.83774,-20.0843,0,2007,Rujeko,5,1988,Clinic
1034,1310,Masvingo,Masvingo,30.80991,-20.0972,0,2007,Runyararo,5,1998,Clinic
1035,1311,Masvingo,Masvingo,30.81981,-20.08317,0,2007,Mucheke,5,1982,Poly Clinic
1036,1316,Masvingo,Masvingo,31.00902,-20.04842,0,2007,Stanmore RHC,6,2004,Rural Health Centre
1037,1317,Masvingo,Masvingo,30.86269,-20.10285,0,2007,Masvingo Teachers College,5,1982,Clinic
1038,1318,Masvingo,Masvingo,30.83191,-20.08477,0,2007,Masvingo Poly Technic,5,1995,Clinic
1039,1342,Masvingo,Masvingo,30.72394,-20.43699,0,2007,Ngomahuru,6,1999,Rural Health Centre
1040,1295,Masvingo,Masvingo,30.85123,-20.04052,1227,2007,ZNA Batallion,7,0,Clinic
1041,1249,Matebeleland South,Matobo,28.35322,-21.39627,901,2007,Sigangatsha,8,1970,Clinic(Not Open)
1042,1268,Matebeleland South,Matobo,28.25848,-20.67242,1170,2007,Fumugwe,8,0,(New Site)
1043,1269,Matebeleland South,Matobo,28.49899,-20.25333,1432,2007,Hlekweni,7,1990,Clinic
1044,1270,Matebeleland South,Matobo,28.67786,-20.40312,1435,2007,Ekukanyeni,5,2004,Clinic
1045,0,Matebeleland South,Matobo,28.4149,-20.3311,0,2013,Cyrene ,0,0,Mission Clinic
1046,0,Matebeleland South,Matobo,28.6291,-20.59,0,2013,Masiye Camp,Salvation Army,0,clinic
1047,25,Masonaland Central,Mazowe,31.12623024,-16.87747,0,1998,Bare,5,0,Clinic
1048,30,Masonaland Central,Mazowe,30.87218094,-17.52498,0,1998,Belgone Clinic,5,0,Clinic
1049,155,Masonaland Central,Mazowe,31.19017982,-16.92892,0,1998,Chinehasha,5,0,Clinic
1050,240,Masonaland Central,Mazowe,31.0093708,-17.6095,0,1998,Christon Bank,5,0,Clinic
1051,247,Masonaland Central,Mazowe,30.94342995,-17.38715,0,1998,Concession Hosp.,2,0,District Hospital
1052,255,Masonaland Central,Mazowe,31.08111954,-17.19515,0,1998,Dambo,5,0,Clinic
1053,405,Masonaland Central,Mazowe,30.97216988,-17.59243,0,1998,Henderson Research,5,0,Clinic
1054,410,Masonaland Central,Mazowe,30.69062996,-17.29543,0,1998,Holmeden,5,0,Clinic
1055,417,Masonaland Central,Mazowe,30.99430084,-17.56592,0,1998,Howard,3,0,Mission Hospital
1056,439,Masonaland Central,Mazowe,31.06539917,-17.44133,0,1998,Iron Duke,5,0,Clinic
1057,453,Masonaland Central,Mazowe,31.20145035,-16.83293,0,1998,Jingamvura,5,0,Clinic
1058,577,Masonaland Central,Mazowe,31.06069946,-17.02938,0,1998,Makope,5,0,Clinic
1059,667,Masonaland Central,Mazowe,31.00945091,-17.45395,0,1998,Mazowe Citrus Hosp.,4,0,Rural Hospital
1060,668,Masonaland Central,Mazowe,30.9246006,-17.47368,0,1998,Mazowe Mine,5,0,Clinic
1061,669,Masonaland Central,Mazowe,30.93087006,-17.61567,0,1998,Mazowe Sec.,5,0,Clinic
1062,734,Masonaland Central,Mazowe,31.16431999,-16.986,0,1998,Mukodzongi,5,0,Clinic
1063,818,Masonaland Central,Mazowe,31.00281906,-17.36957,0,1998,N.E.M.Centre,5,0,Clinic
1064,886,Masonaland Central,Mazowe,31.13680077,-17.02013,0,1998,Nyakudya,5,0,Clinic
1065,937,Masonaland Central,Mazowe,31.05260086,-17.0807,0,1998,Nzvimbo,5,0,Clinic
1066,979,Masonaland Central,Mazowe,31.04725075,-17.134,0,1998,Rosa,4,0,Rural Hospital
1067,1057,Masonaland Central,Mazowe,31.13912964,-17.07427,0,1998,Shutu,5,0,Clinic
1068,1104,Masonaland Central,Mazowe,30.96113014,-17.51272,0,1998,Stories Mine,5,0,Clinic
1069,1145,Masonaland Central,Mazowe,31.05647087,-17.36563,0,1998,Tsungubvi,5,0,Clinic
1070,1379,Masonaland Central,Mazowe,30.92369,-17.64257,0,2007,Danbury,5,2006,Clinic
1071,1380,Masonaland Central,Mazowe,31.12155,-17.37307,0,2007,Vonabor,5,2006,Clinic
1072,1381,Masonaland Central,Mazowe,31.13387,-17.27463,0,2007,Davaar,5,2006,Clinic
1073,1382,Masonaland Central,Mazowe,31.19999,-17.02617,0,2007,Shopo,5,2006,Clinic
1074,1383,Masonaland Central,Mazowe,31.00105,-17.30145,0,2007,Ardura,6,2006,Rural Health Centre
1075,1384,Masonaland Central,Mazowe,30.82729,-17.39259,0,2007,Cranham,5,2006,Clinic
1076,1385,Masonaland Central,Mazowe,30.95695,-16.9492,0,2007,Donje,5,2006,Clinic
1077,1386,Masonaland Central,Mazowe,30.85431,-17.02942,0,2007,Mvurwi Farm Health Scheme,5,0,Farm Health Clinic
1078,1387,Masonaland Central,Mazowe,30.855,-17.03112,0,2007,Mvurwi,2,0,Hospital
1079,0,Masonaland Central,Mazowe,30.9546,-17.0488,0,2013,Forrester,,0,Clinic
1080,0,Masonaland Central,Mazowe,30.9238,-17.6031,0,2013,Mazoe ,Prison,0,Clinic
1081,0,Masonaland Central,Mazowe,30.783,-17.247,0,2013,Montgomery ,Mission,1980,Clinic
1082,49,Midlands,Mberengwa,30.40714073,-20.87094,0,1998,Bonda,3,0,Mission Hospital
1083,73,Midlands,Mberengwa,30.23944092,-20.67058,0,1998,Chabwira,5,0,Clinic
1084,100,Midlands,Mberengwa,29.90756035,-20.73936,0,1998,Chedembeko,5,0,Clinic
1085,116,Midlands,Mberengwa,29.68721962,-20.91722,0,1998,Chiedza,5,0,Clinic
1086,158,Midlands,Mberengwa,29.78660965,-20.72236,0,1998,Chingezi,5,0,Clinic
1087,245,Midlands,Mberengwa,29.8687191,-20.48608,0,1998,C-Mine,7,0,Private Clinic
1088,387,Midlands,Mberengwa,30.06847,-20.95372,0,1998,Gwarava,6,0,Rural Health Centre
1089,429,Midlands,Mberengwa,30.10207939,-20.86708,0,1998,Imbahuru,5,0,Clinic
1090,432,Midlands,Mberengwa,30.38619041,-20.58697,0,1998,Ingezi,5,0,Clinic
1091,445,Midlands,Mberengwa,29.93413925,-20.85536,0,1998,Jeka,4,0,Rural Hospital
1092,505,Midlands,Mberengwa,29.58897018,-20.98397,0,1998,Kotokwe,5,0,Clinic
1093,580,Midlands,Mberengwa,30.23636055,-20.98544,0,1998,Makuwerere,5,0,Clinic
1094,617,Midlands,Mberengwa,29.66699982,-20.98667,0,1998,Masase,3,0,Mission Hospital
1095,1165,Midlands,Mberengwa,30.38402939,-20.93614,0,1998,Vurasha,6,0,Rural Health Centre
1096,1168,Midlands,Mberengwa,29.73971939,-20.56978,0,1998,Wanezi,5,0,Clinic
